Location_Info,Latitude,Longitude,Date,WL(mbgl)
Karnataka Chitradurga Holalkere Gangasamudra,13.93330,76.13330,25-08-15,3.7
Karnataka Chitradurga Holalkere Hanumali,13.99720,76.08470,25-08-15,4.4
Karnataka Chitradurga Holalkere Kallavvanagathihalli,14.17690,76.15250,25-08-15,1.8
Karnataka Chitradurga Holalkere Kumminagatta,13.98170,76.29580,25-08-15,8.1
Karnataka Chitradurga Holalkere Muthugaduru,14.21940,76.11670,25-08-15,10.4
Karnataka Chitradurga Holalkere R.Gollarahalli,13.92640,76.18470,25-08-15,3.9
Karnataka Chitradurga Holalkere R.Nulenur,14.02500,76.12500,25-08-15,2.3
Karnataka Chitradurga Holalkere Ramagiri,13.95280,76.12360,25-08-15,8.3
Karnataka Chitradurga Holalkere Talikatti,13.95560,76.08750,25-08-15,7.3
Karnataka Chitradurga Holalkere Talya,14.02500,76.27500,25-08-15,0.0
Karnataka Chitradurga Hosdurga Belagur,13.62640,76.29310,25-08-15,7.7
Karnataka Chitradurga Hosdurga Garaga,13.63000,76.35110,25-08-15,7.6
Karnataka Chitradurga Hosdurga Gatti Hosahalli,13.90000,76.31250,25-08-15,3.9
Karnataka Chitradurga Hosdurga Gutikatte,13.85330,76.22780,25-08-15,11.0
Karnataka Chitradurga Hosdurga Hegalakere Cross,13.74170,76.32500,25-08-15,12.9
Karnataka Chitradurga Hosdurga Heggere,13.60420,76.44030,25-08-15,9.6
Karnataka Chitradurga Hosdurga Hosa Kudavinkatte,13.86250,76.30140,25-08-15,7.5
Karnataka Chitradurga Hosdurga Hosadurga,13.86250,76.13610,25-08-15,9.8
Karnataka Chitradurga Hosdurga Hosadurga,13.78330,76.28330,25-08-15,5.1
Karnataka Chitradurga Hosdurga Narasipura,13.89170,76.30830,25-08-15,9.4
Karnataka Chitradurga Hosdurga Sriramapura,13.62080,76.42920,25-08-15,9.1
Karnataka Chitradurga Molakalmuru Ashok Siddapura,14.80970,76.79310,25-08-15,8.6
Karnataka Dakshina Kannada Bantval Bantval,12.88330,75.03330,25-08-15,3.5
Karnataka Dakshina Kannada Bantval Bollangadi,12.85810,75.05670,25-08-15,2.6
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Dakshina Kannada Bantval Kabaka,12.78580,75.15360,25-08-15,2.9
Karnataka Dakshina Kannada Bantval Kalladka,12.84170,75.06670,25-08-15,5.4
Karnataka Dakshina Kannada Bantval Kavalmudur,12.93280,75.13610,25-08-15,6.5
Karnataka Dakshina Kannada Bantval Kelagina Ogga,12.91940,75.09310,25-08-15,2.0
Karnataka Dakshina Kannada Bantval Kudtha Muger,12.77580,75.04830,25-08-15,4.1
Karnataka Dakshina Kannada Bantval Kudupadaru,12.71670,75.11110,25-08-15,7.4
Karnataka Dakshina Kannada Bantval Mani,12.91670,75.12080,25-08-15,7.7
Karnataka Dakshina Kannada Bantval Mittur,12.80000,75.14170,25-08-15,2.6
Karnataka Dakshina Kannada Bantval Nayanaadu,12.97080,75.15060,25-08-15,3.3
Karnataka Dakshina Kannada Bantval Perne,12.82580,75.19500,25-08-15,5.0
Karnataka Dakshina Kannada Bantval Punjalkatte,12.95000,75.16250,25-08-15,7.5
Karnataka Dakshina Kannada Bantval Subashnagar,12.85580,75.02030,25-08-15,3.6
Karnataka Dakshina Kannada Bantval Ukkuda,12.74170,75.10560,25-08-15,4.9
Karnataka Dakshina Kannada Bantval Veerakamba,12.81720,75.08190,25-08-15,2.7
Karnataka Dakshina Kannada Bantval Vittal (Ct),12.76250,75.09810,25-08-15,6.8
Karnataka Dakshina Kannada Beltangadi Adantadka,12.84860,75.26310,25-08-15,5.8
Karnataka Dakshina Kannada Beltangadi Addhole,12.92920,75.51250,25-08-15,2.4
Karnataka Dakshina Kannada Beltangadi Alandangadi,13.04170,75.21670,25-08-15,3.3
Karnataka Dakshina Kannada Beltangadi Badagakaranduru,12.96080,75.32440,25-08-15,5.9
Karnataka Dakshina Kannada Beltangadi Belalu,12.93670,75.33000,25-08-15,8.1
Karnataka Dakshina Kannada Beltangadi Beltangadi,13.00000,75.28330,25-08-15,4.2
Karnataka Dakshina Kannada Beltangadi Dharmasthala,12.95110,75.37940,25-08-15,2.4
Karnataka Dakshina Kannada Beltangadi Gerukatte,12.95170,75.26220,25-08-15,5.0
Karnataka Dakshina Kannada Beltangadi Kalleri,12.87810,75.24360,25-08-15,7.3
Karnataka Dakshina Kannada Beltangadi Kukkedi,12.99970,75.17000,25-08-15,4.4
Karnataka Dakshina Kannada Beltangadi Nidigal,13.03060,75.38030,25-08-15,3.5
Karnataka Dakshina Kannada Beltangadi Nidle,12.95420,75.38330,25-08-15,8.8
Karnataka Dakshina Kannada Beltangadi Padangady,12.91560,75.22810,25-08-15,5.8
Karnataka Dakshina Kannada Beltangadi Shiradi,12.89580,75.51250,25-08-15,6.8
Karnataka Dakshina Kannada Beltangadi Surya,13.00140,75.42500,25-08-15,6.4
Karnataka Dakshina Kannada Beltangadi Venooru,13.01110,75.14440,25-08-15,6.6
Karnataka Dakshina Kannada Kadaba Aithoor,12.79170,75.32500,25-08-15,7.3
Karnataka Dakshina Kannada Kadaba Alankaru,12.77500,75.35560,25-08-15,4.7
Karnataka Dakshina Kannada Kadaba Ballya,12.77140,75.42310,25-08-15,1.2
Karnataka Dakshina Kannada Kadaba Balpa,12.67500,75.53330,25-08-15,7.5
Karnataka Dakshina Kannada Kadaba Bilinele,12.71530,75.56250,25-08-15,2.0
Karnataka Dakshina Kannada Kadaba Kadaba,12.74170,75.46670,25-08-15,2.7
Karnataka Dakshina Kannada Kadaba Kenya,12.74440,75.50080,25-08-15,8.4
Karnataka Dakshina Kannada Kadaba Kokkada,12.86030,75.41220,25-08-15,3.8
Karnataka Dakshina Kannada Kadaba Madavu,12.68470,75.31250,25-08-15,8.0
Karnataka Dakshina Kannada Kadaba Nelliadka,12.80830,75.38330,25-08-15,5.5
Karnataka Dakshina Kannada Kadaba Nelyadi,12.83610,75.40560,25-08-15,1.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Dakshina Kannada Kadaba Sampaje,12.66530,75.54220,25-08-15,4.4
Karnataka Dakshina Kannada Kadaba Subramanya,12.66670,75.61940,25-08-15,4.1
Karnataka Dakshina Kannada Kadaba Sunkadakatte Ithoor,12.73470,75.53890,25-08-15,5.8
Karnataka Dakshina Kannada Kadaba Yenekallu,12.67170,75.55860,25-08-15,3.3
Karnataka Dakshina Kannada Mangaluru 86 Attavara,12.86140,74.84720,25-08-15,4.3
Karnataka Dakshina Kannada Mangaluru Adyar (Ct),12.98060,74.83330,25-08-15,3.3
Karnataka Dakshina Kannada Mangaluru Bajpe (Ct),12.98250,74.88610,25-08-15,8.7
Karnataka Dakshina Kannada Mangaluru Bala (Og),12.98140,74.82440,25-08-15,7.1
Karnataka Dakshina Kannada Mangaluru Elathur,13.09580,74.81470,25-08-15,3.8
Karnataka Dakshina Kannada Mangaluru Garadi,13.00310,74.95750,25-08-15,8.0
Karnataka Dakshina Kannada Mangaluru Haleangady,13.04170,74.79580,25-08-15,3.6
Karnataka Dakshina Kannada Mangaluru Kankanadi A,12.86940,74.87920,25-08-15,2.7
Karnataka Dakshina Kannada Mangaluru Kankanadi A,12.85420,74.84310,25-08-15,2.4
Karnataka Dakshina Kannada Mangaluru Kateel,13.04440,74.87030,25-08-15,1.6
Karnataka Dakshina Kannada Mangaluru Kenchanekere,13.07220,74.81250,25-08-15,3.2
Karnataka Dakshina Kannada Mangaluru Kenjar (Ct),12.95080,74.86750,25-08-15,5.4
Karnataka Dakshina Kannada Mangaluru Kinni Kambala,12.96810,74.92780,25-08-15,10.0
Karnataka Dakshina Kannada Mangaluru Kinnigoli,13.06440,74.85420,25-08-15,11.6
Karnataka Dakshina Kannada Mangaluru Kotekar,12.78470,74.85970,25-08-15,7.2
Karnataka Dakshina Kannada Mangaluru Mangalore Bandaru,12.86310,74.83220,25-08-15,0.8
Karnataka Dakshina Kannada Mangaluru Mangalore Jappu,12.85080,74.84940,25-08-15,6.3
Karnataka Dakshina Kannada Mangaluru Mangalore Lalbhag,12.86140,74.84720,25-08-15,8.8
Karnataka Dakshina Kannada Mangaluru Mukka,13.02940,74.78530,25-08-15,3.3
Karnataka Dakshina Kannada Mangaluru Mulki,13.08530,74.79310,25-08-15,7.3
Karnataka Dakshina Kannada Mangaluru Padil,12.86940,74.88470,25-08-15,8.0
Karnataka Dakshina Kannada Mangaluru Pakshikere,13.05060,74.82580,25-08-15,2.4
Karnataka Dakshina Kannada Mangaluru Panambur Beach,12.93890,74.80720,25-08-15,4.1
Karnataka Dakshina Kannada Mangaluru Perar,12.98080,74.91610,25-08-15,6.1
Karnataka Dakshina Kannada Mangaluru Permude,13.00360,74.88110,25-08-15,8.9
Karnataka Dakshina Kannada Mangaluru Surathkal,12.99440,74.80000,25-08-15,8.1
Karnataka Dakshina Kannada Mangaluru Talapady,12.76250,74.87500,25-08-15,3.0
Karnataka Dakshina Kannada Mangaluru Ullal,12.85000,74.86110,25-08-15,1.8
Karnataka Dakshina Kannada Mangaluru Ullal,12.81810,74.83940,25-08-15,3.3
Karnataka Dakshina Kannada Mudubidare Bore Gudde,13.13060,75.09390,25-08-15,8.8
Karnataka Dakshina Kannada Mudubidare Kesargadde,13.11190,74.99640,25-08-15,1.3
Karnataka Dakshina Kannada Mudubidare Shirthadi,13.09080,75.08280,25-08-15,7.1
Karnataka Dakshina Kannada Puttur Bajathuru,12.84860,75.31080,25-08-15,3.6
Karnataka Dakshina Kannada Puttur Chowdichar,12.68610,75.26390,25-08-15,7.7
Karnataka Dakshina Kannada Puttur Hirebandadi,12.81330,75.29810,25-08-15,2.9
Karnataka Dakshina Kannada Puttur Kavu,12.64750,75.27440,25-08-15,3.8
Karnataka Dakshina Kannada Puttur Mannikara,12.67970,75.33420,25-08-15,5.2
Karnataka Dakshina Kannada Puttur Putturu,12.76670,75.20000,25-08-15,7.2
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Dakshina Kannada Puttur Thingaldi,12.67920,75.27920,25-08-15,5.5
Karnataka Dakshina Kannada Puttur Uppinangady (Ct),12.83330,75.25420,25-08-15,3.0
Karnataka Dakshina Kannada Sulya Ajjavara,12.55220,75.33970,25-08-15,4.1
Karnataka Dakshina Kannada Sulya Aletty,12.53280,75.37940,25-08-15,6.5
Karnataka Dakshina Kannada Sulya Aranthodu,12.52080,75.47500,25-08-15,8.1
Karnataka Dakshina Kannada Sulya Bellare,12.66670,75.39440,25-08-15,9.4
Karnataka Dakshina Kannada Sulya Goonadka,12.51420,75.49810,25-08-15,0.7
Karnataka Dakshina Kannada Sulya Jalsoor,12.59170,75.34580,25-08-15,5.5
Karnataka Dakshina Kannada Sulya Kallugundi,12.50250,75.53420,25-08-15,1.3
Karnataka Dakshina Kannada Sulya Panja,12.67860,75.48690,25-08-15,2.4
Karnataka Dakshina Kannada Sulya Sonnagiri,12.59190,75.39580,25-08-15,4.0
Karnataka Dakshina Kannada Sulya Sulya,12.56670,75.40000,25-08-15,3.9
Karnataka Dakshina Kannada Sulya Vinobanagar,12.58940,75.36000,25-08-15,7.5
Karnataka Davangere Channagiri Arasinaghatta,14.11250,75.88060,25-08-15,1.8
Karnataka Davangere Channagiri Basavapatna,14.19690,75.80750,25-08-15,0.4
Karnataka Davangere Channagiri Belliganodu,14.21220,75.94440,25-08-15,2.8
Karnataka Davangere Channagiri Channagiri (Rural),14.01670,75.91670,25-08-15,9.1
Karnataka Davangere Channagiri Daginakatte,14.20000,75.78330,25-08-15,2.6
Karnataka Davangere Channagiri Hiregangoor,14.19720,75.95690,25-08-15,1.1
Karnataka Davangere Channagiri Kabbala,14.19720,75.88690,25-08-15,3.5
Karnataka Davangere Channagiri Kanivebilchi,14.17920,75.84580,25-08-15,1.7
Karnataka Davangere Channagiri Mangammanahalli,14.21080,75.99810,25-08-15,3.3
Karnataka Davangere Channagiri Nallur,14.09170,75.87500,25-08-15,3.1
Karnataka Davangere Channagiri Santhebennur,14.16670,76.00000,25-08-15,1.9
Karnataka Davangere Channagiri Tanigere,14.23500,75.99560,25-08-15,1.1
Karnataka Davangere Channagiri Thyavanige,14.24580,75.88330,25-08-15,1.5
Karnataka Davangere Channagiri Venkateshwara Camp,14.19720,75.95690,25-08-15,1.8
Karnataka Davangere Davanagere Attigere,14.32190,75.99310,25-08-15,4.2
Karnataka Davangere Davanagere Avaragere,14.40970,75.96250,25-08-15,3.3
Karnataka Davangere Davanagere B.Kalpanahalli,14.49390,75.93000,25-08-15,5.5
Karnataka Davangere Davanagere Bada,14.27810,76.00310,25-08-15,1.2
Karnataka Davangere Davanagere Belavanur,14.38970,75.92390,25-08-15,0.4
Karnataka Davangere Davanagere Chikkatogaleri,14.34250,75.98250,25-08-15,1.8
Karnataka Davangere Davanagere Davangere,14.46560,75.91560,25-08-15,8.6
Karnataka Davangere Davanagere Doddabathi,14.48330,75.86670,25-08-15,6.2
Karnataka Davangere Davanagere Gopanahal,14.33030,75.96750,25-08-15,8.1
Karnataka Davangere Davanagere Hadadi,14.36390,75.89170,25-08-15,3.1
Karnataka Davangere Davanagere Igoor,14.44890,76.00500,25-08-15,13.6
Karnataka Davangere Davanagere Kukkavada,14.33250,75.88440,25-08-15,3.5
Karnataka Davangere Davanagere Kuntapalanahalli,14.35580,75.92690,25-08-15,4.4
Karnataka Davangere Davanagere Kurki,14.37440,75.97330,25-08-15,0.7
Karnataka Davangere Davanagere Likikere,14.30440,75.92640,25-08-15,1.8
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Davangere Davanagere Lingadahalli,14.45000,75.98440,25-08-15,6.3
Karnataka Davangere Davanagere Matti,14.28560,75.88530,25-08-15,5.4
Karnataka Davangere Davanagere Ramagondanahalli,14.31140,75.99420,25-08-15,3.6
Karnataka Davangere Davanagere Shiramagondanahalli,14.41940,75.91670,25-08-15,1.9
Karnataka Davangere Davanagere Tholahunse,14.41060,75.96220,25-08-15,6.7
Karnataka Davangere Harihara Bevinahalli,14.37330,75.71890,25-08-15,3.9
Karnataka Davangere Harihara Bhanuvalli,14.42920,75.77500,25-08-15,1.9
Karnataka Davangere Harihara Byaladahalli,14.43610,75.78190,25-08-15,1.2
Karnataka Davangere Harihara Haliyal,14.38390,75.70030,25-08-15,2.0
Karnataka Davangere Harihara Hindasaghatte,14.38690,75.66580,25-08-15,6.6
Karnataka Davangere Harihara Kadaranaikanahalli,14.42000,75.69330,25-08-15,1.0
Karnataka Davangere Harihara Malebennur,14.40000,75.76670,25-08-15,5.2
Karnataka Davangere Harihara Nandi Tavare,14.40890,75.78330,25-08-15,1.3
Karnataka Davangere Harihara Vasana,14.40830,75.66250,25-08-15,6.6
Karnataka Davangere Honnali Arakere,14.27750,75.69280,25-08-15,9.0
Karnataka Davangere Honnali Gollarahalli,14.24860,75.67360,25-08-15,2.3
Karnataka Davangere Honnali Kammaragatte,14.22390,75.70640,25-08-15,6.1
Karnataka Davangere Jagalur Basavapura,14.48330,76.20830,25-08-15,6.5
Karnataka Davangere Nyamathi Chinnikatte,14.11670,75.49170,25-08-15,4.8
Karnataka Davangere Nyamathi Sovalanga,14.10000,75.50000,25-08-15,14.2
Karnataka Dharwad Dharwad Amminabhavi,15.54170,75.05420,25-08-15,5.5
Karnataka Dharwad Dharwad Betegeri,15.61110,75.00830,25-08-15,12.2
Karnataka Dharwad Dharwad Dharwad (Rural),15.47000,75.02110,25-08-15,3.9
Karnataka Dharwad Dharwad Harobelavadi,15.62280,75.07220,25-08-15,5.2
Karnataka Dharwad Dharwad Kalakeri,15.45940,74.95310,25-08-15,19.1
Karnataka Dharwad Dharwad Mugad,15.44170,74.90000,25-08-15,1.6
Karnataka Dharwad Dharwad Nayakanahulikatti,15.36940,74.99440,25-08-15,9.8
Karnataka Dharwad Dharwad Prabhunagar,15.45390,74.86670,25-08-15,14.9
Karnataka Dharwad Hubballi Adargunchi,15.28420,75.15470,25-08-15,13.2
Karnataka Dharwad Hubballi Bidnal,15.30000,75.16670,25-08-15,10.8
Karnataka Dharwad Hubballi Hebsur,15.43330,75.30000,25-08-15,4.9
Karnataka Dharwad Hubballi Kadabaghatti,15.32860,75.14750,25-08-15,14.6
Karnataka Dharwad Hubballi Sherewad,15.25420,75.17080,25-08-15,5.8
Karnataka Dharwad Hubballi Sulla,15.45140,75.17720,25-08-15,3.4
Karnataka Dharwad Kalghatgi Devikoppa,15.13330,74.93330,25-08-15,0.8
Karnataka Dharwad Kalghatgi Kalaghatagi,15.18330,74.97920,25-08-15,2.2
Karnataka Dharwad Kalghatgi Kalkurdi,15.18080,74.92560,25-08-15,1.2
Karnataka Dharwad Kalghatgi Saidur,15.10390,74.90560,25-08-15,4.7
Karnataka Dharwad Kundgol Kundgol (Rural),15.25420,75.25000,25-08-15,14.1
Karnataka Dharwad Navalgund Morab,15.59170,75.15000,25-08-15,7.0
Karnataka Dharwad Navalgund Talimorab,15.55610,75.14920,25-08-15,4.3
Karnataka Gadag Mundaragi Venkatapur,15.34750,75.85600,25-08-15,3.7
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Hassan Alur Alur,12.96670,75.98330,25-08-15,5.5
Karnataka Hassan Alur Harihalli,12.84080,75.85580,25-08-15,13.4
Karnataka Hassan Alur Hosapalya,12.93330,75.95000,25-08-15,6.4
Karnataka Hassan Alur Kanathur,13.01670,75.93330,25-08-15,3.3
Karnataka Hassan Arkalgud Arkalgud,12.77500,76.05830,25-08-15,4.7
Karnataka Hassan Arkalgud Balaihana Koppalu,12.76830,76.04830,25-08-15,1.5
Karnataka Hassan Arkalgud Basavapatna,12.61250,76.12080,25-08-15,2.2
Karnataka Hassan Arkalgud Bidurmalai Koppalu,12.76810,76.03890,25-08-15,1.9
Karnataka Hassan Arkalgud Boodanur,12.60080,76.18440,25-08-15,7.2
Karnataka Hassan Arkalgud Hethagowdanahalli,12.77190,76.14560,25-08-15,10.3
Karnataka Hassan Arkalgud Hulikallu,12.69830,76.04310,25-08-15,7.4
Karnataka Hassan Arkalgud Kaniyar,12.69970,76.06440,25-08-15,0.6
Karnataka Hassan Arkalgud Keralapura,12.58170,76.17440,25-08-15,10.0
Karnataka Hassan Arkalgud Machagodanahalli,12.75360,76.06920,25-08-15,1.7
Karnataka Hassan Arkalgud Nilavagilu,12.67500,76.09170,25-08-15,2.2
Karnataka Hassan Arkalgud Ramanathapura,12.61060,76.08810,25-08-15,0.7
Karnataka Hassan Arkalgud Shiradanahalli,12.60940,76.10060,25-08-15,2.5
Karnataka Hassan Arkalgud Shiradanahalli,12.75580,75.96920,25-08-15,2.9
Karnataka Hassan Arkalgud Vaddarahalli,12.80560,76.06110,25-08-15,3.8
Karnataka Hassan Arkalgud Vijapura,12.77220,76.01110,25-08-15,8.9
Karnataka Hassan Arsikere Aggunda,13.32720,76.30530,25-08-15,2.7
Karnataka Hassan Arsikere Ahamedpura,13.49220,76.27640,25-08-15,2.5
Karnataka Hassan Arsikere Bageshpura,13.15000,76.22780,25-08-15,6.3
Karnataka Hassan Arsikere Bageshpura,13.15000,76.22780,25-08-15,6.1
Karnataka Hassan Arsikere Harnahalli *,13.24170,76.23330,25-08-15,16.0
Karnataka Hassan Arsikere Jayachamarajapura,13.41640,76.35060,25-08-15,6.1
Karnataka Hassan Arsikere Kanakatte,13.48330,76.28330,25-08-15,6.4
Karnataka Hassan Arsikere Mududi,13.19220,76.18780,25-08-15,4.9
Karnataka Hassan Arsikere Yachagondanahalli,13.49220,76.34470,25-08-15,5.6
Karnataka Hassan Belur Aggadalu,13.19190,75.77670,25-08-15,8.6
Karnataka Hassan Belur Ankihalli,13.02690,75.86140,25-08-15,10.0
Karnataka Hassan Belur Arehalli,13.05360,75.81140,25-08-15,15.1
Karnataka Hassan Belur Belur,13.16670,75.88330,25-08-15,3.9
Karnataka Hassan Belur Biccodu,13.07780,75.86360,25-08-15,4.7
Karnataka Hassan Belur Hagare,13.13640,75.96940,25-08-15,6.2
Karnataka Hassan Belur Halebeedu,13.21670,75.98330,25-08-15,13.4
Karnataka Hassan Belur Lakkenahalli,13.02780,75.89580,25-08-15,7.6
Karnataka Hassan Belur Singapurpet,13.18890,75.78750,25-08-15,8.3
Karnataka Hassan Channarayapatna Anchaneyapura,12.87530,76.51610,25-08-15,13.6
Karnataka Hassan Channarayapatna Bagur,13.02500,76.37500,25-08-15,8.5
Karnataka Hassan Channarayapatna Balasinda,12.96470,76.59530,25-08-15,1.9
Karnataka Hassan Channarayapatna Channarayapatna,12.90000,76.38330,25-08-15,2.5
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Hassan Channarayapatna G.N.Koppalu,13.02080,76.47970,25-08-15,19.3
Karnataka Hassan Channarayapatna Gulasinda,12.94390,76.38860,25-08-15,5.7
Karnataka Hassan Channarayapatna Harlahalli,12.95890,76.38690,25-08-15,10.3
Karnataka Hassan Channarayapatna Janivara,12.88330,76.41670,25-08-15,6.5
Karnataka Hassan Channarayapatna K.Mallenahalli,13.03470,76.33560,25-08-15,11.9
Karnataka Hassan Channarayapatna Kalenahalli,12.87560,76.43690,25-08-15,7.9
Karnataka Hassan Channarayapatna Kuppalli,13.04940,76.34750,25-08-15,8.1
Karnataka Hassan Channarayapatna Malenahalli,12.89440,76.51580,25-08-15,10.5
Karnataka Hassan Channarayapatna Nuggehalli,13.01140,76.47580,25-08-15,6.6
Karnataka Hassan Channarayapatna Shravanabelgola (Ct),12.85560,76.48750,25-08-15,2.2
Karnataka Hassan Channarayapatna Srinivasapura,12.84720,76.35420,25-08-15,6.1
Karnataka Hassan Hassan Hirigowdanahalli,12.96970,76.18110,25-08-15,3.0
Karnataka Hassan Hassan Honnavara,13.12500,76.17810,25-08-15,11.6
Karnataka Hassan Hassan Kattaya,12.89170,76.07920,25-08-15,11.6
Karnataka Hassan Hassan Parasanahalli,12.92810,76.05690,25-08-15,1.5
Karnataka Hassan Hassan Rameshwaranagar,13.03330,76.16670,25-08-15,2.2
Karnataka Hassan Hassan Sankenahalli,12.94470,76.06390,25-08-15,2.8
Karnataka Hassan Hassan Settihalli,12.86670,76.03330,25-08-15,3.8
Karnataka Hassan Hassan Shanthigrama,12.98890,76.22500,25-08-15,4.2
Karnataka Hassan Holenarsipur Halekote,12.84810,76.17780,25-08-15,6.0
Karnataka Hassan Holenarsipur Hirehalli,12.78060,76.19970,25-08-15,1.6
Karnataka Hassan Holenarsipur Hole Narasipura,12.79170,76.25830,25-08-15,2.1
Karnataka Hassan Holenarsipur Ichanahalli,12.75170,76.22890,25-08-15,6.7
Karnataka Hassan Holenarsipur Kuppe,12.65830,76.18750,25-08-15,6.5
Karnataka Hassan Holenarsipur Mudalahippe,12.81390,76.21390,25-08-15,1.3
Karnataka Hassan Holenarsipur Nyamanahalli,12.85890,76.16250,25-08-15,1.2
Karnataka Hassan Holenarsipur Yalleshapura,12.81690,76.20670,25-08-15,1.1
Karnataka Hassan Sakaleshpur Achangi,12.95580,75.79890,25-08-15,3.1
Karnataka Hassan Sakaleshpur Anemahal,12.93250,75.76830,25-08-15,6.6
Karnataka Hassan Sakaleshpur Ballupet,12.94580,75.88330,25-08-15,6.9
Karnataka Hassan Sakaleshpur Gopalapura,12.81440,75.85830,25-08-15,4.7
Karnataka Hassan Sakaleshpur Harlakudi,12.95670,75.74280,25-08-15,8.4
Karnataka Hassan Sakaleshpur Hennali,12.83110,75.83390,25-08-15,5.0
Karnataka Hassan Sakaleshpur Hullahalli,12.90360,75.75280,25-08-15,8.4
Karnataka Hassan Sakaleshpur Kelagadale,12.88030,75.76670,25-08-15,2.3
Karnataka Hassan Sakaleshpur Saklespur (Rural),12.95000,75.78330,25-08-15,4.7
Karnataka Hassan Sakaleshpur Sukvarsanthe,12.86250,75.80560,25-08-15,6.5
Karnataka Haveri Byadgi Akki Alur,14.60000,75.27580,25-08-15,4.6
Karnataka Haveri Byadgi Bisalahalli,14.60330,75.48830,25-08-15,10.5
Karnataka Haveri Byadgi Dhundshi,14.70000,75.50000,25-08-15,3.2
Karnataka Haveri Byadgi Guddada Mallapur,14.60000,75.27580,25-08-15,4.0
Karnataka Haveri Byadgi Gudde Hosahalli,14.60530,75.49000,25-08-15,15.0
August month Depth to Water Level (In mbgl) Data of Unconfined Aquifer STATE_UT DISTRICT BLOCK VILLAGE_NA LATITUDE LONGITUDE Date WL(mbgl) Karnataka Haveri Byadgi Sawalanga,14.60000,75.27580,25-08-15,8.0
Karnataka Haveri Hanagal Girishinkoppa,14.74000,75.13330,25-08-15,2.4
Karnataka Haveri Hanagal Hangal,14.76670,75.13330,25-08-15,1.3
Karnataka Haveri Hanagal Hanumanakoppa,14.70000,75.10000,25-08-15,6.9
Karnataka Haveri Hanagal Kalkatti,14.72860,75.16140,25-08-15,1.1
Karnataka Haveri Hanagal Nitaginakoppa,14.72860,75.16110,25-08-15,14.2
Karnataka Haveri Hanagal Shadukupee,14.67500,75.18940,25-08-15,6.6
Karnataka Haveri Hanagal Shiggaon,14.66670,75.13330,25-08-15,3.3
Karnataka Haveri Hirekerur Haunsabhavi,14.57500,75.37500,25-08-15,14.8
Karnataka Haveri Hirekerur Hirekerura,14.45000,75.41670,25-08-15,3.3
Karnataka Haveri Hirekerur Satenahalli,14.57310,75.31420,25-08-15,1.4
Karnataka Haveri Hirekerur Tilavalli,14.45000,75.41670,25-08-15,11.6
Karnataka Haveri Ranebennur Haligeri,14.56750,75.49970,25-08-15,0.5
Karnataka Haveri Ranebennur Hosa Huli Halli,14.51640,75.74720,25-08-15,16.3
Karnataka Haveri Ranebennur Makanur,14.51640,75.74720,25-08-15,5.5
Karnataka Haveri Ranebennur Malanaikanahalli,14.50220,75.62560,25-08-15,3.1
Karnataka Haveri Ranebennur Ranebennur,14.56670,75.56670,25-08-15,4.5
Karnataka Haveri Ranebennur Sunakalbidari,14.41670,75.60830,25-08-15,9.3
Karnataka Haveri Ranebennur Tirumaladevarakoppa,14.61670,75.61670,25-08-15,1.0
Karnataka Haveri Rattihalli Kod,14.37920,75.45000,25-08-15,1.2
Karnataka Haveri Rattihalli Masur,14.37800,75.45860,25-08-15,7.2
Karnataka Haveri Rattihalli Rattihalli,14.33330,75.51250,25-08-15,11.0
Karnataka Haveri Shiggaon Kuppelur,14.96250,75.14170,25-08-15,7.4
Karnataka Haveri Shiggaon Mundgod,14.98330,75.07500,25-08-15,0.8
Karnataka Haveri Shiggaon Tadas,15.11670,75.11670,25-08-15,1.6
Karnataka Haveri Shiggaon Tumminkatti,15.01670,75.23330,25-08-15,3.3
Karnataka Haveri Shiggaon Vadarayanahalli,15.08330,75.29170,25-08-15,9.6
Karnataka Kalaburagi Afzalpur Afzalpur (Rural),17.20000,76.35830,25-08-15,7.9
Karnataka Kalaburagi Afzalpur Chinmmgera,17.21580,76.57310,25-08-15,4.3
Karnataka Kalaburagi Afzalpur Chowdapur,17.24170,76.54170,25-08-15,7.0
Karnataka Kalaburagi Afzalpur Gangapur,17.34170,76.58890,25-08-15,14.4
Karnataka Kalaburagi Afzalpur Gobur Buzurg,17.25830,76.63610,25-08-15,8.4
